STATE_ID,BLOCK_ID,hab_num,hab_outside,osm_num,greater,osm_near,osm_far,hab_near,hab_far
4,2978,155,0,0,hab,0,0,0,155
4,6187,131,0,0,hab,0,0,0,131
4,4585,100,0,19,hab,16,3,32,68
4,2523,154,0,0,hab,0,0,0,154
4,4434,130,0,1,hab,1,0,2,128
4,4373,132,0,0,hab,0,0,0,132
4,3379,77,0,0,hab,0,0,0,77
4,3371,163,0,0,hab,0,0,0,163
4,2912,80,0,1,hab,1,0,5,75
4,2627,158,0,29,hab,27,2,40,118
4,2829,297,0,2,hab,2,0,15,282
4,2547,165,0,0,hab,0,0,0,165
4,2534,81,0,0,hab,0,0,0,81
4,1542,138,0,0,hab,0,0,0,138
4,959,160,0,23,hab,17,6,10,150
4,1403,118,0,0,hab,0,0,0,118
4,592,153,0,1,hab,1,0,5,148
4,659,124,0,0,hab,0,0,0,124
4,426,131,0,1,hab,1,0,5,126
4,577,110,0,1,hab,1,0,12,98
4,4838,200,0,0,hab,0,0,0,200
4,2460,144,0,7,hab,7,0,13,131
4,1647,231,0,9,hab,9,0,19,212
4,1038,153,1,1,hab,1,0,8,145
4,3903,139,0,0,hab,0,0,0,139
4,3796,314,0,9,hab,8,1,24,290
4,3329,252,0,1,hab,1,0,8,244
4,3127,129,0,0,hab,0,0,0,129
4,894,192,0,3,hab,3,0,9,183
4,5210,107,0,1,hab,1,0,6,101
4,4923,227,0,1,hab,1,0,2,225
4,4177,208,0,1,hab,1,0,2,206
4,3342,137,0,0,hab,0,0,0,137
4,2797,118,0,1,hab,1,0,1,117
4,1938,137,0,1,hab,1,0,6,131
4,1541,193,0,1,hab,1,0,4,189
4,1006,217,0,1,hab,1,0,3,214
4,921,154,0,0,hab,0,0,0,154
4,3085,370,3,2,hab,2,0,3,367
4,5175,154,0,0,hab,0,0,0,154
4,2557,244,0,1,hab,1,0,3,241
4,2021,117,0,2,hab,2,0,2,115
4,1672,220,0,2,hab,2,0,4,216
4,5752,202,0,1,hab,1,0,10,192
4,4614,233,1,4,hab,4,0,21,212
4,3440,229,0,3,hab,1,2,6,223
4,4342,159,0,0,hab,0,0,0,159
4,1693,222,0,1,hab,1,0,5,217
4,355,138,0,0,hab,0,0,0,138
4,1215,279,0,2,hab,2,0,23,256
4,1014,336,0,0,hab,0,0,0,336
4,1636,328,0,0,hab,0,0,0,328
4,5083,266,0,2,hab,2,0,13,253
4,2016,198,1,1,hab,1,0,15,183
4,7082,508,2,5,hab,5,0,20,488
4,5216,204,0,1,hab,1,0,6,198
4,1027,86,0,0,hab,0,0,0,86
4,5946,121,0,2,hab,2,0,3,118
4,1011,174,0,2,hab,2,0,7,167
4,5425,147,0,0,hab,0,0,0,147
4,740,408,0,2,hab,2,0,28,380
4,1229,114,0,1,hab,1,0,12,102
4,1818,110,0,0,hab,0,0,0,110
4,425,187,0,0,hab,0,0,0,187
4,1115,204,0,1,hab,1,0,2,202
4,742,165,0,0,hab,0,0,0,165
4,7086,274,0,2,hab,2,0,10,264
4,7072,462,0,7,hab,7,0,60,402
4,7075,244,0,1,hab,1,0,2,242
4,7087,146,1,1,hab,1,0,8,138
4,7071,194,0,2,hab,2,0,5,189
4,7083,330,0,2,hab,2,0,11,319
4,3330,146,0,6,hab,6,0,11,135
4,3018,310,0,0,hab,0,0,0,310
4,4521,114,1,4,hab,3,1,9,105
4,1031,271,0,1,hab,0,1,0,271
4,5215,128,0,1,hab,1,0,2,126
4,5753,58,0,2,hab,2,0,4,54
4,2407,63,0,0,hab,0,0,0,63
4,1985,94,0,1,hab,1,0,2,92
4,1782,88,0,2,hab,2,0,3,85
4,1899,92,0,0,hab,0,0,0,92
4,1475,192,1,0,hab,0,0,0,192
4,1183,145,0,1,hab,1,0,3,142
4,974,156,0,1,hab,1,0,2,154
4,5687,387,1,28,hab,27,1,71,316
4,4010,372,0,23,hab,19,4,44,328
4,1607,266,0,3,hab,3,0,6,260
4,3462,63,0,0,hab,0,0,0,63
4,1032,235,0,2,hab,1,1,3,232
4,5665,352,0,3,hab,3,0,12,340
4,2602,254,1,0,hab,0,0,0,254
4,4407,98,0,0,hab,0,0,0,98
4,4837,103,0,0,hab,0,0,0,103
4,1404,146,0,3,hab,3,0,12,134
4,7076,286,1,2,hab,2,0,6,280
4,680,85,0,2,hab,2,0,7,78
4,7073,310,1,1,hab,1,0,2,308
4,6181,104,0,3,hab,3,0,7,97
4,5721,94,0,1,hab,1,0,4,90
4,5630,44,0,0,hab,0,0,0,44
4,4958,108,0,1,hab,1,0,2,106
4,5298,60,0,0,hab,0,0,0,60
4,4480,89,0,1,hab,1,0,2,87
4,4209,110,0,1,hab,1,0,3,107
4,3344,83,0,6,hab,6,0,11,72
4,2603,124,0,2,hab,1,1,2,122
4,1039,101,0,2,hab,2,0,3,98
4,6091,247,1,2,hab,2,0,2,245
4,5955,255,0,2,hab,2,0,7,248
4,34,72,0,2,hab,1,1,1,71
4,7079,98,0,0,hab,0,0,0,98
4,7078,278,0,6,hab,6,0,25,253
4,5272,112,0,3,hab,3,0,6,106
4,5237,182,1,10,hab,9,1,18,164
4,3726,233,0,29,hab,20,9,35,198
4,2597,255,0,2,hab,1,1,2,253
4,2319,145,0,1,hab,1,0,2,143
4,2134,183,0,5,hab,5,0,7,176
4,5741,135,0,1,hab,1,0,6,129
4,5289,94,0,0,hab,0,0,0,94
4,5082,101,0,0,hab,0,0,0,101
4,2103,88,0,0,hab,0,0,0,88
4,83,92,0,2,hab,2,0,3,89
4,2596,90,0,1,hab,1,0,2,88
4,1166,162,0,4,hab,3,1,16,146
4,458,199,0,4,hab,4,0,19,180
4,918,220,0,0,hab,0,0,0,220
4,6077,66,0,2,hab,2,0,7,59
4,4586,155,0,1,hab,1,0,5,150
4,3488,85,0,1,hab,1,0,1,84
4,1034,208,0,1,hab,1,0,7,201
4,4283,91,0,4,hab,4,0,8,83
4,2138,99,0,2,hab,2,0,12,87
4,1648,110,0,0,hab,0,0,0,110
4,4344,168,2,3,hab,3,0,10,158
4,1427,146,0,0,hab,0,0,0,146
4,617,177,0,0,hab,0,0,0,177
4,7085,241,0,0,hab,0,0,0,241
4,7084,251,0,4,hab,3,1,17,234
4,5913,99,0,0,hab,0,0,0,99
4,5760,114,0,2,hab,2,0,5,109
4,3682,135,0,0,hab,0,0,0,135
4,3691,64,1,0,hab,0,0,0,64
4,3517,146,1,1,hab,1,0,7,139
4,942,89,0,1,hab,1,0,5,84
4,7077,99,0,2,hab,1,1,1,98
4,4260,49,0,0,hab,0,0,0,49
4,7074,146,0,0,hab,0,0,0,146
4,5912,45,0,0,hab,0,0,0,45
4,2836,64,0,1,hab,1,0,5,59
4,1037,62,0,4,hab,4,0,11,51
4,540,48,0,1,hab,0,1,0,48
4,960,52,0,2,hab,2,0,2,50
4,2359,205,0,5,hab,5,0,10,195
21,3221,913,0,103,hab,101,2,138,775
21,2291,595,0,29,hab,28,1,81,514
21,1845,225,2,3,hab,2,1,5,220
21,2195,712,88,37,hab,33,4,153,559
21,315,198,0,12,hab,8,4,14,184
21,1675,680,2,37,hab,37,0,135,545
21,2724,697,1,182,hab,182,0,260,437
21,5481,133,0,11,hab,10,1,10,123
21,3710,152,1,51,hab,51,0,63,89
21,6178,141,0,18,hab,18,0,19,122
21,5578,55,0,33,hab,33,0,27,28
21,5152,100,0,9,hab,9,0,9,91
21,4303,175,0,27,hab,27,0,34,141
21,3390,136,2,47,hab,40,7,38,98
21,883,291,0,41,hab,35,6,57,234
21,2399,72,0,4,hab,4,0,4,68
21,318,167,0,25,hab,24,1,27,140
21,38,164,0,11,hab,10,1,11,153
21,1505,65,1,10,hab,10,0,9,56
21,4137,92,0,7,hab,7,0,8,84
21,5738,75,0,5,hab,5,0,7,68
21,3962,252,1,49,hab,47,2,61,191
21,3546,96,0,3,hab,3,0,4,92
21,3424,163,0,24,hab,23,1,23,140
21,3040,208,0,12,hab,12,0,11,197
21,4559,134,0,14,hab,14,0,15,119
21,4449,100,0,10,hab,10,0,10,90
21,3718,57,0,5,hab,5,0,6,51
21,2510,193,0,15,hab,14,1,16,177
21,563,693,0,21,hab,20,1,53,640
21,6427,135,0,4,hab,4,0,10,125
21,4386,149,0,14,hab,14,0,20,129
21,135,701,1,52,hab,51,1,184,517
21,6147,206,0,18,hab,16,2,22,184
21,6412,471,0,65,hab,64,1,170,301
21,5934,563,0,21,hab,21,0,87,476
21,1652,289,0,118,hab,111,7,234,55
21,4548,243,0,5,hab,5,0,13,230
21,1530,689,0,28,hab,26,2,71,618
21,5572,311,0,95,hab,94,1,200,111
21,4482,212,0,6,hab,6,0,25,187
21,3862,575,0,69,hab,64,5,95,480
21,2948,307,0,17,hab,17,0,50,257
21,2863,598,0,17,hab,17,0,72,526
21,7121,395,0,9,hab,9,0,29,366
21,4397,171,0,25,hab,23,2,27,144
21,2459,971,6,26,hab,24,2,55,916
21,3427,65,0,7,hab,7,0,8,57
21,5346,1305,0,36,hab,33,3,149,1156
21,2644,159,0,17,hab,16,1,18,141
21,7104,839,0,19,hab,18,1,97,742
21,877,215,0,11,hab,11,0,20,195
21,4640,88,0,1,hab,1,0,1,87
21,297,439,0,8,hab,8,0,27,412
21,440,88,0,2,hab,2,0,2,86
21,1595,156,0,18,hab,18,0,18,138
21,1170,79,0,2,hab,2,0,2,77
21,6428,126,0,11,hab,11,0,13,113
21,2760,133,0,2,hab,2,0,3,130
21,6407,271,0,11,hab,10,1,23,248
21,2610,151,0,7,hab,6,1,7,144
21,1928,156,0,18,hab,18,0,23,133
21,5432,406,0,17,hab,17,0,38,368
21,4726,517,0,24,hab,23,1,65,452
21,4591,672,0,63,hab,52,11,84,588
21,1632,90,0,8,hab,8,0,8,82
21,3617,495,0,23,hab,18,5,81,414
21,1453,137,1,6,hab,6,0,6,131
21,3509,189,0,19,hab,17,2,31,158
21,3137,218,0,8,hab,8,0,14,204
21,2983,503,0,19,hab,19,0,40,463
21,345,113,0,19,hab,18,1,30,83
21,244,131,0,19,hab,18,1,25,106
21,2950,189,0,15,hab,15,0,33,156
21,2751,419,1,33,hab,33,0,70,349
21,2444,292,0,27,hab,14,13,35,257
21,6315,191,0,58,hab,44,14,65,126
21,5754,222,2,18,hab,17,1,38,184
21,5356,163,2,29,hab,26,3,26,137
21,4511,289,0,18,hab,18,0,24,265
21,2783,297,1,80,hab,68,12,104,193
21,5120,1081,1,34,hab,34,0,210,871
21,4343,51,1,14,hab,12,2,12,39
21,3900,142,0,18,hab,17,1,23,119
21,3665,237,0,14,hab,14,0,21,216
21,3609,559,0,23,hab,22,1,55,504
21,621,265,0,7,hab,7,0,13,252
21,5576,583,0,43,hab,42,1,104,479
21,3478,486,0,18,hab,18,0,40,446
21,2788,314,0,20,hab,19,1,29,285
21,60,214,0,23,hab,23,0,40,174
21,ZEROBLOCK,1,0,0,hab,0,0,0,1
21,5574,228,0,21,hab,21,0,60,168
21,5523,301,0,157,hab,129,28,171,130
21,4863,589,0,45,hab,43,2,139,450
21,4907,227,0,6,hab,6,0,11,216
21,4969,1107,0,29,hab,27,2,97,1010
21,4518,229,0,20,hab,20,0,37,192
21,2801,240,0,65,hab,63,2,124,116
21,2575,244,0,16,hab,15,1,49,195
21,2193,314,0,17,hab,15,2,52,262
21,3976,355,0,62,hab,57,5,107,248
21,1797,224,0,28,hab,28,0,60,164
21,1145,215,0,55,hab,53,2,72,143
21,3779,363,0,77,hab,60,17,109,254
21,888,221,0,23,hab,22,1,46,175
21,5503,589,0,65,hab,62,3,101,488
21,1801,85,0,2,hab,2,0,4,81
21,48,146,0,24,hab,24,0,33,113
21,5595,334,0,11,hab,11,0,47,287
21,2990,725,0,60,hab,51,9,155,570
21,5594,808,0,49,hab,45,4,203,605
21,5562,376,0,19,hab,19,0,44,332
21,5347,913,0,9,hab,9,0,48,865
21,4924,414,4,9,hab,9,0,51,363
21,4571,872,3,52,hab,49,3,174,698
21,2544,723,0,32,hab,29,3,78,645
21,4060,694,0,25,hab,25,0,101,593
21,4930,291,4,20,hab,16,4,33,258
21,4610,469,0,19,hab,19,0,55,414
21,3638,353,0,34,hab,34,0,72,281
21,4285,514,0,17,hab,17,0,48,466
21,3376,698,0,15,hab,15,0,58,640
21,3126,407,0,30,hab,29,1,79,328
21,2784,578,0,27,hab,26,1,98,480
21,2420,260,2,6,hab,6,0,14,246
21,64,471,0,53,hab,47,6,92,379
21,2989,1146,2,11,hab,9,2,58,1088
21,5571,145,0,87,hab,87,0,91,54
21,5575,250,1,92,hab,89,3,115,135
21,5292,475,0,98,hab,96,2,146,329
21,6449,104,0,55,hab,55,0,64,40
21,1619,180,0,112,hab,108,4,122,58
21,5126,116,0,29,hab,29,0,36,80
21,4572,113,0,5,hab,5,0,6,107
21,4409,128,0,0,hab,0,0,0,128
21,3963,80,0,4,hab,4,0,4,76
21,2424,161,0,20,hab,20,0,24,137
21,1744,65,0,0,hab,0,0,0,65
21,2396,86,0,10,hab,10,0,10,76
21,7120,89,0,1,hab,1,0,1,88
21,1348,119,0,83,hab,82,1,91,28
21,1127,139,0,2,hab,1,1,1,138
21,7119,51,0,7,hab,7,0,8,43
21,895,50,0,3,hab,2,1,2,48
21,753,59,0,0,hab,0,0,0,59
21,107,152,0,21,hab,21,0,29,123
21,5878,120,2,6,hab,6,0,7,113
21,2056,820,0,21,hab,20,1,155,665
21,5502,196,0,74,hab,73,1,89,107
21,4255,194,0,39,hab,35,4,48,146
21,4150,165,0,87,hab,85,2,97,68
21,67,376,0,3,hab,3,0,5,371
21,1440,1054,0,30,hab,30,0,229,825
21,61,443,0,14,hab,14,0,46,397
21,6465,212,0,10,hab,10,0,17,195
21,4313,179,0,23,hab,23,0,37,142
21,6136,320,0,23,hab,23,0,48,272
21,5818,359,0,4,hab,3,1,3,356
21,5662,200,1,24,hab,22,2,30,170
21,4719,220,0,15,hab,13,2,19,201
21,4214,94,1,11,hab,9,2,12,82
21,4139,193,0,8,hab,7,1,9,184
21,3587,246,0,28,hab,27,1,35,211
21,1314,1307,1,11,hab,10,1,56,1251
21,2660,207,2,13,hab,13,0,20,187
21,2281,157,0,41,hab,35,6,42,115
21,1640,272,0,13,hab,13,0,19,253
21,1502,127,0,2,hab,2,0,3,124
21,1173,181,0,11,hab,11,0,17,164
21,388,252,0,35,hab,35,0,59,193
21,6419,115,0,15,hab,14,1,17,98
21,5473,134,0,39,hab,38,1,41,93
21,5331,166,1,83,hab,81,2,85,81
21,2761,95,0,14,hab,14,0,15,80
21,2221,139,0,10,hab,9,1,9,130
21,1503,106,0,9,hab,9,0,10,96
21,263,84,0,3,hab,3,0,2,82
21,251,147,1,3,hab,3,0,5,142
21,6228,108,0,16,hab,15,1,25,83
21,6150,136,0,149,osm,133,16,133,3
21,5288,91,0,94,osm,82,12,83,8
21,5860,94,0,33,hab,32,1,37,57
21,5779,225,0,21,hab,19,2,48,177
21,4642,135,0,157,osm,135,22,131,4
21,3880,102,0,104,osm,96,8,98,4
21,5596,142,0,11,hab,10,1,28,114
21,3337,94,0,101,osm,92,9,92,2
21,3336,83,0,88,osm,80,8,81,2
21,790,147,0,172,osm,136,36,141,6
21,5179,186,0,17,hab,15,2,25,161
21,6423,152,0,53,hab,53,0,54,98
21,5570,96,0,11,hab,11,0,14,82
21,3966,84,1,16,hab,16,0,19,65
21,4790,278,0,1,hab,1,0,9,269
21,5008,125,1,14,hab,14,0,14,111
21,7118,65,0,11,hab,11,0,16,49
21,4687,397,0,17,hab,17,0,72,325
21,4071,117,0,41,hab,41,0,47,70
21,3141,117,0,6,hab,5,1,5,112
21,7117,167,0,41,hab,30,11,35,132
21,1997,101,0,10,hab,10,0,12,89
21,4530,283,0,57,hab,53,4,82,201
21,1291,170,0,32,hab,31,1,33,137
21,1164,92,0,15,hab,12,3,13,79
21,1046,112,0,63,hab,60,3,61,51
21,760,123,0,17,hab,17,0,20,103
21,3849,138,0,2,hab,2,0,5,133
21,7116,29,0,17,hab,15,2,16,13
21,5676,117,0,7,hab,6,1,8,109
21,3973,82,0,3,hab,3,0,4,78
21,3285,167,0,49,hab,48,1,64,103
21,4015,114,0,11,hab,10,1,24,90
21,3136,132,0,39,hab,39,0,45,87
21,1794,134,1,7,hab,4,3,4,130
21,1750,189,0,9,hab,8,1,8,181
21,3667,292,0,44,hab,42,2,84,208
21,1561,255,1,36,hab,33,3,35,220
21,2951,1,0,0,hab,0,0,0,1
21,6402,35,0,19,hab,16,3,19,16
21,3512,732,0,61,hab,59,2,138,594
21,1135,201,0,38,hab,37,1,44,157
21,789,121,0,2,hab,2,0,2,119
21,241,115,0,48,hab,48,0,57,58
21,36,197,0,8,hab,8,0,13,184
21,6096,140,0,3,hab,3,0,3,137
21,5299,147,0,8,hab,8,0,9,138
21,5229,165,0,29,hab,29,0,37,128
21,2930,300,1,24,hab,22,2,67,233
21,2014,131,0,8,hab,8,0,13,118
21,1994,176,0,17,hab,16,1,22,154
21,1507,200,0,26,hab,22,4,31,169
21,239,161,0,60,hab,59,1,64,97
21,147,111,0,23,hab,23,0,29,82
21,6207,132,0,10,hab,10,0,10,122
21,5391,130,1,28,hab,28,0,32,98
21,5073,146,0,101,hab,93,8,95,51
21,4576,110,0,52,hab,52,0,60,50
21,4191,132,0,6,hab,6,0,9,123
21,4076,131,2,23,hab,21,2,21,110
21,3941,119,0,85,hab,84,1,83,36
21,3226,139,0,18,hab,15,3,15,124
21,2841,166,0,25,hab,25,0,32,134
21,2686,74,0,11,hab,10,1,9,65
21,2223,129,0,7,hab,6,1,6,123
21,2648,100,0,12,hab,12,0,15,85
21,84,226,0,35,hab,31,4,59,167
21,868,106,0,27,hab,21,6,27,79
21,6334,387,0,11,hab,10,1,52,335
21,6259,297,0,13,hab,13,0,39,258
21,5452,712,0,141,hab,141,0,248,464
21,3612,716,0,34,hab,34,0,117,599
21,4007,287,0,39,hab,37,2,42,245
21,5990,10,0,18,osm,0,18,0,10
21,2661,111,0,16,hab,15,1,22,89
21,866,424,0,28,hab,26,2,46,378
21,132,133,0,12,hab,3,9,7,126
21,7103,557,4,16,hab,16,0,58,499
21,7102,192,0,21,hab,12,9,35,157
21,7101,251,0,3,hab,3,0,13,238
21,7100,1143,0,17,hab,17,0,80,1063
21,7099,244,0,17,hab,15,2,35,209
21,7098,385,0,34,hab,32,2,89,296
21,7097,1070,0,7,hab,7,0,45,1025
21,6403,86,0,15,hab,15,0,19,67
21,5577,128,0,8,hab,8,0,8,120
21,4626,115,0,1,hab,1,0,1,114
21,4570,145,0,7,hab,7,0,9,136
21,3559,204,0,6,hab,6,0,6,198
21,2581,179,0,1,hab,1,0,1,178
21,1908,291,0,7,hab,7,0,10,281
21,1597,90,0,2,hab,2,0,2,88
21,681,312,3,13,hab,8,5,10,302
21,262,288,0,6,hab,6,0,8,280
21,136,146,0,4,hab,4,0,4,142
21,6260,181,0,5,hab,5,0,6,175
21,5755,87,0,4,hab,4,0,6,81
21,5632,148,2,3,hab,3,0,3,145
21,7115,124,3,10,hab,8,2,9,115
21,4431,273,1,17,hab,17,0,25,248
21,3021,130,0,7,hab,7,0,8,122
21,2730,212,0,20,hab,17,3,21,191
21,2611,153,0,76,hab,74,2,78,75
21,2224,153,0,1,hab,1,0,1,152
21,646,142,0,24,hab,24,0,24,118
21,309,139,1,20,hab,19,1,20,119
21,4579,108,0,3,hab,3,0,3,105
21,2400,199,0,37,hab,35,2,41,158
21,2328,124,0,7,hab,7,0,8,116
21,1918,155,1,36,hab,35,1,33,122
21,876,229,0,12,hab,11,1,15,214
21,363,146,0,2,hab,2,0,2,144
21,126,198,0,36,hab,33,3,42,156
21,1125,111,0,11,hab,11,0,12,99
21,6210,82,0,1,hab,1,0,1,81
21,4090,97,2,56,hab,55,1,62,35
21,3953,60,0,8,hab,8,0,7,53
21,2702,167,1,32,hab,31,1,31,136
21,2100,149,2,57,hab,50,7,52,97
21,2215,80,2,0,hab,0,0,0,80
21,1483,124,0,13,hab,13,0,15,109
21,1586,52,0,0,hab,0,0,0,52
21,951,82,1,8,hab,7,1,7,75
21,875,105,0,2,hab,2,0,2,103
21,231,48,0,10,hab,10,0,10,38
21,5275,99,1,11,hab,11,0,14,85
21,4871,96,1,7,hab,7,0,9,87
21,4617,74,0,3,hab,3,0,3,71
21,1842,151,0,8,hab,8,0,14,137
21,6425,128,0,20,hab,19,1,23,105
21,622,126,1,8,hab,8,0,10,116
21,65,151,0,2,hab,0,2,0,151
21,4140,132,0,0,hab,0,0,0,132
21,1521,63,0,1,hab,1,0,1,62
21,1280,139,0,8,hab,7,1,6,133
21,5170,96,0,16,hab,16,0,18,78
21,1066,101,0,7,hab,7,0,6,95
21,6202,176,1,12,hab,12,0,14,162
21,3929,108,0,10,hab,10,0,10,98
21,3933,115,0,16,hab,16,0,20,95
21,6480,141,0,13,hab,13,0,19,122
21,3515,124,0,6,hab,6,0,9,115
21,5457,98,0,9,hab,9,0,11,87
21,1279,155,2,22,hab,12,10,13,142
21,5947,94,0,2,hab,2,0,2,92
21,4014,148,0,3,hab,3,0,4,144
21,62,175,0,9,hab,9,0,10,165
21,5961,73,0,1,hab,1,0,3,70
21,1544,86,0,15,hab,15,0,15,71
21,1454,136,0,11,hab,11,0,10,126
21,1169,141,0,20,hab,20,0,35,106
21,819,111,0,2,hab,0,2,0,111
21,196,105,0,17,hab,17,0,29,76
21,160,110,0,37,hab,3,34,3,107
21,9,147,0,31,hab,31,0,38,109
21,5650,105,0,20,hab,20,0,22,83
21,5548,67,0,3,hab,2,1,2,65
21,5359,99,1,26,hab,26,0,38,61
21,4149,105,0,62,hab,61,1,61,44
21,3819,142,0,32,hab,32,0,35,107
21,3598,66,0,30,hab,30,0,31,35
21,2939,148,0,21,hab,21,0,22,126
21,3434,87,0,84,hab,83,1,86,1
21,2397,120,0,24,hab,22,2,25,95
21,3913,117,0,1,hab,1,0,2,115
21,3673,117,0,1,hab,1,0,1,116
21,3586,116,0,5,hab,5,0,5,111
21,6466,154,0,10,hab,10,0,12,142
21,6415,149,0,11,hab,11,0,12,137
21,5150,141,0,7,hab,7,0,13,128
21,4882,216,0,46,hab,45,1,56,160
21,4279,100,0,5,hab,5,0,5,95
21,3725,132,0,8,hab,7,1,11,121
21,2881,184,0,27,hab,25,2,36,148
24,42,21,0,2,hab,1,1,1,20
24,2987,23,0,6,hab,4,2,4,19
24,2233,17,0,4,hab,3,1,3,14
24,1213,59,0,23,hab,15,8,15,44
24,6145,44,0,46,osm,39,7,40,4
24,6119,9,0,2,hab,1,1,1,8
24,5493,22,0,4,hab,3,1,3,19
24,5352,15,0,11,hab,11,0,11,4
24,1070,19,0,13,hab,7,6,7,12
24,6015,21,2,10,hab,8,2,8,13
24,3448,35,1,5,hab,3,2,4,31
24,3447,28,0,3,hab,1,2,1,27
24,2988,40,0,13,hab,12,1,12,28
24,3396,50,3,43,hab,29,14,30,20
24,6014,28,1,9,hab,5,4,6,22
24,6482,23,2,4,hab,2,2,3,20
24,5149,20,1,4,hab,3,1,3,17
24,1724,12,0,2,hab,1,1,1,11
24,1451,27,0,16,hab,15,1,15,12
24,4742,12,0,3,hab,3,0,3,9
24,6396,22,0,9,hab,8,1,8,14
24,4286,15,1,8,hab,8,0,7,8
17,3419,319,0,145,hab,144,1,187,132
17,3717,323,4,133,hab,131,2,176,147
17,353,165,0,140,hab,135,5,151,14
17,2625,104,0,86,hab,86,0,94,10
17,924,324,0,114,hab,109,5,147,177
17,2294,243,1,124,hab,113,11,149,94
17,371,110,0,65,hab,64,1,79,31
17,946,109,1,44,hab,44,0,62,47
17,2257,156,0,123,hab,121,2,133,23
17,2071,206,0,149,hab,149,0,169,37
17,1374,272,3,177,hab,173,4,218,54
17,2408,105,1,61,hab,60,1,74,31
17,2247,139,0,84,hab,77,7,92,47
17,201,479,0,77,hab,77,0,274,205
17,5801,735,11,64,hab,60,4,256,479
17,6185,1199,4,142,hab,139,3,598,601
17,2243,1196,47,97,hab,95,2,271,925
17,2253,161,0,124,hab,120,4,123,38
17,1976,160,1,111,hab,105,6,124,36
17,3222,208,0,166,hab,149,17,172,36
17,818,775,3,23,hab,22,1,240,535
17,2060,191,0,122,hab,118,4,139,52
17,284,195,0,93,hab,85,8,96,99
17,1283,181,1,119,hab,117,2,126,55
17,5343,130,0,90,hab,87,3,99,31
17,5684,126,0,77,hab,73,4,87,39
17,311,334,2,154,hab,149,5,192,142
17,5681,1599,0,220,hab,212,8,814,785
17,5517,196,0,153,hab,143,10,160,36
17,5563,94,0,87,hab,82,5,89,5
17,638,209,0,140,hab,135,5,169,40
17,785,155,0,145,hab,138,7,141,14
17,5242,1172,2,80,hab,74,6,178,994
17,3492,640,46,64,hab,57,7,177,463
17,909,161,1,124,hab,120,4,132,29
17,2256,123,0,95,hab,92,3,104,19
17,637,167,2,113,hab,108,5,126,41
17,2228,126,0,119,hab,113,6,120,6
17,2240,1206,2,84,hab,83,1,661,545
17,2521,538,0,101,hab,95,6,200,338
17,3946,183,0,130,hab,126,4,156,27
17,701,177,0,134,hab,127,7,143,34
17,5646,183,5,121,hab,110,11,125,58
17,2239,196,2,120,hab,118,2,153,43
17,74,199,0,136,hab,135,1,162,37
17,3096,312,0,137,hab,135,2,175,137
17,2803,591,0,55,hab,50,5,370,221
17,5092,110,0,105,hab,97,8,95,15
17,376,389,2,157,hab,156,1,262,127
17,1274,310,0,160,hab,159,1,242,68
17,3251,597,1,90,hab,90,0,367,230
17,1309,422,0,280,hab,273,7,358,64
17,217,421,3,202,hab,199,3,343,78
17,759,268,3,145,hab,138,7,227,41
17,2031,342,0,197,hab,194,3,277,65
17,715,745,5,112,hab,108,4,329,416
17,2038,125,0,61,hab,59,2,97,28
17,3986,210,4,97,hab,94,3,156,54
17,1276,532,2,151,hab,147,4,259,273
17,5601,1380,2,162,hab,160,2,743,637
17,2572,460,0,197,hab,193,4,295,165
17,3128,797,12,60,hab,59,1,233,564
17,507,475,0,276,hab,273,3,380,95
17,4890,980,4,72,hab,71,1,250,730
17,5569,313,3,169,hab,153,16,233,80
17,3972,413,0,210,hab,209,1,310,103
17,3949,489,1,85,hab,84,1,198,291
17,4166,448,0,52,hab,52,0,178,270
17,2692,682,2,229,hab,223,6,433,249
17,5765,509,1,57,hab,57,0,285,224
17,5924,244,0,164,hab,149,15,180,64
17,1128,327,1,175,hab,169,6,227,100
17,6373,542,10,100,hab,85,15,174,368
17,1324,275,0,190,hab,186,4,230,45
17,2229,360,0,170,hab,166,4,249,111
17,6462,1233,0,99,hab,99,0,405,828
17,5743,405,4,271,hab,269,2,341,64
17,2237,230,1,139,hab,133,6,177,53
17,5565,216,1,150,hab,149,1,188,28
17,2241,354,1,152,hab,145,7,227,127
17,2947,297,0,197,hab,184,13,221,76
17,3907,151,0,80,hab,78,2,115,36
17,546,1040,10,100,hab,99,1,429,611
17,1179,278,1,119,hab,117,2,199,79
17,3088,352,0,250,hab,245,5,297,55
17,5592,244,0,158,hab,153,5,175,69
17,713,1347,14,52,hab,52,0,275,1072
17,6017,1210,22,128,hab,122,6,430,780
17,3206,395,18,255,hab,250,5,322,73
17,6446,234,0,180,hab,176,4,205,29
17,3664,847,6,145,hab,126,19,402,445
17,1091,574,1,182,hab,179,3,390,184
17,2033,821,5,211,hab,208,3,536,285
17,1232,276,0,182,hab,178,4,226,50
17,2205,384,0,192,hab,180,12,256,128
17,1180,629,4,215,hab,209,6,390,239
17,4712,310,0,184,hab,182,2,252,58
17,4509,199,0,128,hab,127,1,172,27
17,3129,166,11,139,hab,128,11,132,34
17,2139,253,1,172,hab,170,2,203,50
17,4644,379,3,182,hab,177,5,332,47
17,2331,188,0,131,hab,130,1,157,31
17,3205,217,0,153,hab,151,2,181,36
17,101,345,2,105,hab,102,3,220,125
17,5769,116,0,90,hab,88,2,103,13
